"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1909","Maritime provinces","","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v114995862","2.18.23","","..","","t","0"
"1909","Maritime provinces","","Production (bushels)","Barley","Bushels","42","thousands","3","v46482","2.3.6","484","","","t","0"
"1909","Maritime provinces","","Production (bushels)","Corn for grain","Bushels","42","thousands","3","v46775","2.3.11","","..","","t","0"
"1909","Maritime provinces","","Production (bushels)","Mixed grains","Bushels","42","thousands","3","v46711","2.3.10","1010","","","t","0"
"1909","Maritime provinces","","Production (bushels)","Oats","Bushels","42","thousands","3","v46410","2.3.5","16334","","","t","0"
"1909","Maritime provinces","","Production (bushels)","Rye, all","Bushels","42","thousands","3","v46554","2.3.7","","..","","t","0"
"1909","Maritime provinces","","Production (bushels)","Rye, fall remaining","Bushels","42","thousands","3","v46621","2.3.8","","..","","t","0"
"1909","Maritime provinces","","Production (bushels)","Soybeans","Bushels","42","thousands","3","v47030","2.3.15","","..","","t","0"
"1909","Maritime provinces","","Production (bushels)","Wheat, all","Bushels","42","thousands","3","v46183","2.3.1","1321","","","t","0"
"1909","Maritime provinces","","Production (bushels)","Wheat, spring","Bushels","42","thousands","3","v46255","2.3.2","1321","","","t","0"
"1909","Maritime provinces","","Production (bushels)","Wheat, winter remaining","Bushels","42","thousands","3","v46327","2.3.3","","..","","t","0"
"1909","Maritime provinces","","Production (bushels)","Wheat, all excluding durum wheat","Bushels","42","thousands","3","v20145213","2.3.23","","..","","t","0"
"1909","Maritime provinces","","Production (tons)","Corn for silage","Tons","291","thousands","3","v54528737","2.9.29","","..","","t","0"
"1909","Maritime provinces","","Production (tons)","Tame hay","Tons","291","thousands","3","v54528616","2.9.28","2364","","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v114995863","2.19.6","10550","","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Corn for grain","Metric tonnes","214","units","0","v114995864","2.19.11","","..","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v114995865","2.19.29","","..","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v114995866","2.19.10","20650","","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v114995867","2.19.5","251900","","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v114995868","2.19.7","","..","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Rye, fall remaining","Metric tonnes","214","units","0","v114995869","2.19.8","","..","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Soybeans","Metric tonnes","214","units","0","v114995870","2.19.15","","..","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Tame hay","Metric tonnes","214","units","0","v114995871","2.19.28","2145000","","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v114995872","2.19.1","35950","","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Wheat, spring","Metric tonnes","214","units","0","v114995873","2.19.2","35950","","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Wheat, winter remaining","Metric tonnes","214","units","0","v114995874","2.19.3","","..","","t","0"
"1909","Maritime provinces","","Production (metric tonnes)","Wheat, all excluding durum wheat","Metric tonnes","214","units","0","v114995875","2.19.23","","..","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per ton)","Tame hay","Dollars per ton","120","units","0","v54529166","2.14.28","10.56","","","t","2"
"1909","Maritime provinces","","Average farm price (dollars per bushel)","Barley","Dollars per bushel","104","units","0","v46494","2.4.6","0.69","","","t","2"
"1909","Maritime provinces","","Average farm price (dollars per bushel)","Mixed grains","Dollars per bushel","104","units","0","v46723","2.4.10","0.56","","","t","2"
"1909","Maritime provinces","","Average farm price (dollars per bushel)","Oats","Dollars per bushel","104","units","0","v46422","2.4.5","0.46","","","t","2"
"1909","Maritime provinces","","Average farm price (dollars per bushel)","Wheat, all","Dollars per bushel","104","units","0","v46195","2.4.1","1.08","","","t","2"
"1909","Maritime provinces","","Total farm value (dollars)","Barley","Dollars","81","thousands","3","v46506","2.5.6","334","","","t","0"
"1909","Maritime provinces","","Total farm value (dollars)","Mixed grains","Dollars","81","thousands","3","v46735","2.5.10","561","","","t","0"
"1909","Maritime provinces","","Total farm value (dollars)","Oats","Dollars","81","thousands","3","v46434","2.5.5","7495","","","t","0"
"1909","Maritime provinces","","Total farm value (dollars)","Tame hay","Dollars","81","thousands","3","v54528674","2.5.28","24952","","","t","0"
"1909","Maritime provinces","","Total farm value (dollars)","Wheat, all","Dollars","81","thousands","3","v46207","2.5.1","1430","","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Barley","Dollars per tonne","121","units","0","v114995876","2.20.6","32","","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Corn for grain","Dollars per tonne","121","units","0","v114995877","2.20.11","","..","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Corn for silage","Dollars per tonne","121","units","0","v114995878","2.20.29","","..","","t","2"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Mixed grains","Dollars per tonne","121","units","0","v114995879","2.20.10","27","","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Oats","Dollars per tonne","121","units","0","v114995880","2.20.5","30","","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Rye, all","Dollars per tonne","121","units","0","v114995881","2.20.7","","..","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Rye, fall remaining","Dollars per tonne","121","units","0","v114995882","2.20.8","0","","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Tame hay","Dollars per tonne","121","units","0","v114995883","2.20.28","1.16","","","t","2"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Wheat, all","Dollars per tonne","121","units","0","v114995884","2.20.1","40","","","t","0"
"1909","Maritime provinces","","Average farm price (dollars per tonne)","Wheat, spring","Dollars per tonne","121","units","0","v114995885","2.20.2","0","","","t","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Barley","Acres","28","units","0","v46459","3.1.6","5900","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Buckwheat","Acres","28","units","0","v46807","3.1.12","3800","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Corn for grain","Acres","28","units","0","v64078206","3.1.11","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Corn for silage","Acres","28","units","0","v54528648","3.1.29","700","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Mixed grains","Acres","28","units","0","v46688","3.1.10","14800","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Oats","Acres","28","units","0","v46387","3.1.5","184000","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Peas, dry","Acres","28","units","0","v46859","3.1.13","600","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Rye, all","Acres","28","units","0","v46531","3.1.7","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Rye, fall remaining","Acres","28","units","0","v46600","3.1.8","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Rye, fall seeded in previous fall","Acres","28","units","0","v62700995","3.1.43","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Soybeans","Acres","28","units","0","v47019","3.1.15","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Tame hay","Acres","28","units","0","v54528647","3.1.28","239700","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Wheat, all","Acres","28","units","0","v46160","3.1.1","26100","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Wheat, all including winter wheat remaining","Acres","28","units","0","v20145216","3.1.24","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Wheat, spring","Acres","28","units","0","v46232","3.1.2","26069","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Wheat, winter remaining","Acres","28","units","0","v46304","3.1.3","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Wheat, winter seeded in fall","Acres","28","units","0","v62427020","3.1.44","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (acres)","Wheat, all excluding durum wheat","Acres","28","units","0","v20145215","3.1.23","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Barley","Hectares","149","units","0","v115113873","3.16.6","2400","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Buckwheat","Hectares","149","units","0","v115115190","3.16.12","1550","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v115113874","3.16.11","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v115113875","3.16.29","300","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115113876","3.16.10","6000","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Oats","Hectares","149","units","0","v115113877","3.16.5","74450","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115191","3.16.13","250","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115113878","3.16.7","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Rye, fall remaining","Hectares","149","units","0","v115113879","3.16.8","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Rye, fall seeded in previous fall","Hectares","149","units","0","v115113880","3.16.43","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Soybeans","Hectares","149","units","0","v115113881","3.16.15","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Tame hay","Hectares","149","units","0","v115113882","3.16.28","97000","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Wheat, all","Hectares","149","units","0","v115113883","3.16.1","10550","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Wheat, all including winter wheat remaining","Hectares","149","units","0","v115113884","3.16.24","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Wheat, spring","Hectares","149","units","0","v115113885","3.16.2","10550","","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115113886","3.16.3","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Wheat, winter seeded in fall","Hectares","149","units","0","v115113887","3.16.44","","..","","","0"
"1909","Prince Edward Island","2021A000211","Seeded area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113888","3.16.23","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Barley","Acres","28","units","0","v46519","3.6.6","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Corn for grain","Acres","28","units","0","v64078207","3.6.11","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Corn for silage","Acres","28","units","0","v54528708","3.6.29","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Mixed grains","Acres","28","units","0","v46748","3.6.10","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Oats","Acres","28","units","0","v46447","3.6.5","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Rye, all","Acres","28","units","0","v46589","3.6.7","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Rye, fall remaining","Acres","28","units","0","v46653","3.6.8","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Soybeans","Acres","28","units","0","v47043","3.6.15","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Tame hay","Acres","28","units","0","v54528707","3.6.28","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Wheat, all","Acres","28","units","0","v46220","3.6.1","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Wheat, spring","Acres","28","units","0","v46292","3.6.2","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Wheat, winter remaining","Acres","28","units","0","v46352","3.6.3","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (acres)","Wheat, all excluding durum wheat","Acres","28","units","0","v20145219","3.6.23","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Barley","Hectares","149","units","0","v115113889","3.17.6","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v115113890","3.17.11","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Corn for silage","Hectares","149","units","0","v115113891","3.17.29","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Mixed grains","Hectares","149","units","0","v115113892","3.17.10","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Oats","Hectares","149","units","0","v115113893","3.17.5","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Rye, all","Hectares","149","units","0","v115113894","3.17.7","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Rye, fall remaining","Hectares","149","units","0","v115113895","3.17.8","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Soybeans","Hectares","149","units","0","v115113896","3.17.15","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Tame hay","Hectares","149","units","0","v115113897","3.17.28","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Wheat, all","Hectares","149","units","0","v115113898","3.17.1","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115113899","3.17.2","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115113900","3.17.3","","..","","","0"
"1909","Prince Edward Island","2021A000211","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115113901","3.17.23","","..","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Barley","Bushels per acre","43","units","0","v46471","3.2.6","28.6","","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Buckwheat","Bushels per acre","43","units","0","v46816","3.2.12","24.2","","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Corn for grain","Bushels per acre","43","units","0","v64078208","3.2.11","","..","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Mixed grains","Bushels per acre","43","units","0","v46700","3.2.10","40.3","","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Oats","Bushels per acre","43","units","0","v46399","3.2.5","33.7","","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Peas, dry","Bushels per acre","43","units","0","v46870","3.2.13","22.5","","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Rye, all","Bushels per acre","43","units","0","v46543","3.2.7","","..","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Rye, fall remaining","Bushels per acre","43","units","0","v46611","3.2.8","","..","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Soybeans","Bushels per acre","43","units","0","v47025","3.2.15","","..","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Wheat, all","Bushels per acre","43","units","0","v46172","3.2.1","20.0","","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Wheat, spring","Bushels per acre","43","units","0","v46244","3.2.2","20.0","","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Wheat, winter remaining","Bushels per acre","43","units","0","v46316","3.2.3","","..","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (bushels per acre)","Wheat, all excluding durum wheat","Bushels per acre","43","units","0","v20145217","3.2.23","","..","","","1"
"1909","Prince Edward Island","2021A000211","Average yield (tons per acre)","Corn for silage","Tons per acre","293","units","0","v54528594","3.7.29","14.66","","","","2"
"1909","Prince Edward Island","2021A000211","Average yield (tons per acre)","Tame hay","Tons per acre","293","units","0","v54528593","3.7.28","1.62","","","","2"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Barley","Kilograms per hectare","193","units","0","v115113902","3.18.6","1540","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Buckwheat","Kilograms per hectare","193","units","0","v115115192","3.18.12","1290","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Corn for grain","Kilograms per hectare","193","units","0","v115113903","3.18.11","","..","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Corn for silage","Kilograms per hectare","193","units","0","v115113904","3.18.29","3000","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Mixed grains","Kilograms per hectare","193","units","0","v115113905","3.18.10","2035","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115113906","3.18.5","1285","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Peas, dry","Kilograms per hectare","193","units","0","v115115193","3.18.13","1600","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Rye, all","Kilograms per hectare","193","units","0","v115113907","3.18.7","","..","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Rye, fall remaining","Kilograms per hectare","193","units","0","v115113908","3.18.8","","..","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115115194","3.18.15","","..","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Tame hay","Kilograms per hectare","193","units","0","v115113909","3.18.28","3630","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Wheat, all","Kilograms per hectare","193","units","0","v115113910","3.18.1","1345","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Wheat, spring","Kilograms per hectare","193","units","0","v115113911","3.18.2","1345","","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Wheat, winter remaining","Kilograms per hectare","193","units","0","v115113912","3.18.3","","..","","","0"
"1909","Prince Edward Island","2021A000211","Average yield (kilograms per hectare)","Wheat, all excluding durum wheat","Kilograms per hectare","193","units","0","v115113913","3.18.23","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Barley","Bushels","42","thousands","3","v46483","3.3.6","169","","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Buckwheat","Bushels","42","thousands","3","v46825","3.3.12","93","","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Corn for grain","Bushels","42","thousands","3","v64078209","3.3.11","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Mixed grains","Bushels","42","thousands","3","v46712","3.3.10","597","","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Oats","Bushels","42","thousands","3","v46411","3.3.5","6201","","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Peas, dry","Bushels","42","thousands","3","v46881","3.3.13","14","","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Rye, all","Bushels","42","thousands","3","v46555","3.3.7","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Rye, fall remaining","Bushels","42","thousands","3","v46622","3.3.8","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Soybeans","Bushels","42","thousands","3","v47031","3.3.15","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Wheat, all","Bushels","42","thousands","3","v46184","3.3.1","522","","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Wheat, spring","Bushels","42","thousands","3","v46256","3.3.2","522","","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Wheat, winter remaining","Bushels","42","thousands","3","v46328","3.3.3","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (bushels)","Wheat, all excluding durum wheat","Bushels","42","thousands","3","v20145218","3.3.23","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (tons)","Corn for silage","Tons","291","thousands","3","v54528618","3.9.29","10","","","","0"
"1909","Prince Edward Island","2021A000211","Production (tons)","Tame hay","Tons","291","thousands","3","v54528617","3.9.28","388","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Barley","Metric tonnes","214","units","0","v115113914","3.19.6","3700","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Buckwheat","Metric tonnes","214","units","0","v115115270","3.19.12","2000","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Corn for grain","Metric tonnes","214","units","0","v115113915","3.19.11","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115113916","3.19.29","9000","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115113917","3.19.10","12200","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115113918","3.19.5","95650","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115271","3.19.13","400","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115113919","3.19.7","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Rye, fall remaining","Metric tonnes","214","units","0","v115113920","3.19.8","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Soybeans","Metric tonnes","214","units","0","v115113921","3.19.15","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Tame hay","Metric tonnes","214","units","0","v115113922","3.19.28","352000","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v115113923","3.19.1","14200","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Wheat, spring","Metric tonnes","214","units","0","v115113924","3.19.2","14200","","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Wheat, winter remaining","Metric tonnes","214","units","0","v115113925","3.19.3","","..","","","0"
"1909","Prince Edward Island","2021A000211","Production (metric tonnes)","Wheat, all excluding durum wheat","Metric tonnes","214","units","0","v115113926","3.19.23","","..","","","0"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per ton)","Corn for silage","Dollars per ton","120","units","0","v54529169","3.14.29","3.10","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per ton)","Tame hay","Dollars per ton","120","units","0","v54529168","3.14.28","9.20","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per bushel)","Barley","Dollars per bushel","104","units","0","v46495","3.4.6","0.59","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per bushel)","Buckwheat","Dollars per bushel","104","units","0","v46834","3.4.12","0.54","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per bushel)","Mixed grains","Dollars per bushel","104","units","0","v46724","3.4.10","0.51","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per bushel)","Oats","Dollars per bushel","104","units","0","v46423","3.4.5","0.40","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per bushel)","Peas, dry","Dollars per bushel","104","units","0","v46892","3.4.13","1.00","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per bushel)","Wheat, all","Dollars per bushel","104","units","0","v46196","3.4.1","0.98","","","t","2"
"1909","Prince Edward Island","2021A000211","Total farm value (dollars)","Barley","Dollars","81","thousands","3","v46507","3.5.6","99","","","t","0"
"1909","Prince Edward Island","2021A000211","Total farm value (dollars)","Buckwheat","Dollars","81","thousands","3","v46843","3.5.12","50","","","t","0"
"1909","Prince Edward Island","2021A000211","Total farm value (dollars)","Corn for silage","Dollars","81","thousands","3","v54528677","3.5.29","32","","","t","0"
"1909","Prince Edward Island","2021A000211","Total farm value (dollars)","Mixed grains","Dollars","81","thousands","3","v46736","3.5.10","304","","","t","0"
"1909","Prince Edward Island","2021A000211","Total farm value (dollars)","Oats","Dollars","81","thousands","3","v46435","3.5.5","2480","","","t","0"
"1909","Prince Edward Island","2021A000211","Total farm value (dollars)","Peas, dry","Dollars","81","thousands","3","v46903","3.5.13","14","","","t","0"
"1909","Prince Edward Island","2021A000211","Total farm value (dollars)","Tame hay","Dollars","81","thousands","3","v54528676","3.5.28","3572","","","t","0"
"1909","Prince Edward Island","2021A000211","Total farm value (dollars)","Wheat, all","Dollars","81","thousands","3","v46208","3.5.1","513","","","t","0"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Barley","Dollars per tonne","121","units","0","v115113927","3.20.6","27","","","t","0"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Buckwheat","Dollars per tonne","121","units","0","v115113928","3.20.12","25","","","t","0"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Corn for silage","Dollars per tonne","121","units","0","v115113929","3.20.29","0.36","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Mixed grains","Dollars per tonne","121","units","0","v115113930","3.20.10","25","","","t","0"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Oats","Dollars per tonne","121","units","0","v115113931","3.20.5","26","","","t","0"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Peas, dry","Dollars per tonne","121","units","0","v115113932","3.20.13","35","","","t","0"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Tame hay","Dollars per tonne","121","units","0","v115113933","3.20.28","1.01","","","t","2"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Wheat, all","Dollars per tonne","121","units","0","v115113934","3.20.1","36","","","t","0"
"1909","Prince Edward Island","2021A000211","Average farm price (dollars per tonne)","Wheat, spring","Dollars per tonne","121","units","0","v115113935","3.20.2","0","","","t","0"
"1909","Nova Scotia","2021A000212","Seeded area (acres)","Barley","Acres","28","units","0","v46460","4.1.6","8900","","","","0"
"1909","Nova Scotia","2021A000212","Seeded area (acres)","Beans, all dry (white and coloured)","Acres","28","units","0","v54532280","4.1.39","2900","","","","0"
"1909","Nova Scotia","2021A000212","Seeded area (acres)","Buckwheat","Acres","28","units","0","v46808","4.1.12","18400","","","","0"
"1909","Nova Scotia","2021A000212","Seeded area (acres)","Corn for grain","Acres","28","units","0","v46760","4.1.11","","..","","","0"
"1909","Nova Scotia","2021A000212","Seeded area (acres)","Corn for silage","Acres","28","units","0","v54528650","4.1.29","1500","","","","0"
"1909","Nova Scotia","2021A000212","Seeded area (acres)","Mixed grains","Acres","28","units","0","v46689","4.1.10","7000","","","","0"
"1909","Nova Scotia","2021A000212","Seeded area (acres)","Oats","Acres","28","units","0","v46388","4.1.5","138100","","","","0"
